24.435,22.213,24.528,23.518,22.308,18.86,21.242,25.806,25.382,23.585,21.259,20.064,22.151,22.365,23.378,24.852,20.446,20.297,19.702,25.259,23.518,21.452,25.008,22.196,19.754,22.96,24.669,26.199,34.17,35.595,35.763,36.717,36.598,39.688,40.764,40.24,43.405,41.542,37.333,38.214,39.198,42.76,43.557,44.479,46.069,41.933,43.622,45.068,42.734,43.955,45.925,44.006,39.947,40.557,41.25,36.572,38.247,38.957,42.664,42.762,40.224,36.258,40.559,40.969,35.796,38.044,35.578,34.423,35.05,30.828,32.226,30.633,31.562,30.263,29.815,31.363,27.536,27.469,26.568,26.68,27.486,26.376,28.276,24.205,24.476,25.827,22.037,21.132,20.645,18.903,21.251,18.861,18.75,14.785,16.53,20.72,17.969,16.139,10.335,10.643,11.743
26.465,28.568,27.105,27.401,28.384,25.757,27.419,27.096,28.46,30.859,30.627,27.798,32.018,28.927,29.087,30.939,33.213,32.529,32.354,33.296,32.407,32.407,29.424,25.695,27.309,25.734,30.323,29.589,34.817,36.242,36.41,37.364,37.245,40.334,41.41,40.886,44.052,42.188,37.98,38.861,39.845,43.407,44.204,45.125,46.716,42.58,44.269,45.714,43.381,44.601,46.572,44.653,40.594,41.203,41.897,37.218,38.894,39.603,43.311,43.408,40.87,36.905,41.206,41.616,36.442,38.69,36.224,35.069,35.696,31.474,32.872,31.28,32.208,30.91,30.462,32.01,28.183,28.116,27.214,27.326,28.132,27.023,28.923,24.852,25.122,26.473,22.684,21.779,21.292,19.55,21.897,19.507,19.397,15.431,17.176,21.366,18.615,16.786,10.981,11.29,12.389
23.928,21.706,24.021,23.01,21.801,18.352,20.735,25.299,24.874,23.078,20.752,19.557,21.644,21.857,22.87,24.345,19.938,19.79,19.195,24.751,23.011,20.945,24.5,21.688,19.247,22.453,24.162,25.692,33.663,35.088,35.256,36.21,36.091,39.18,40.256,39.732,42.898,41.034,36.826,37.707,38.691,42.253,43.05,43.971,45.562,41.426,43.115,44.56,42.227,43.447,45.418,43.499,39.44,40.049,40.743,36.064,37.74,38.449,42.157,42.254,39.716,35.751,40.052,40.462,35.288,37.536,35.07,33.915,34.542,30.32,31.718,30.126,31.054,29.756,29.308,30.856,27.029,26.962,26.061,26.172,26.978,25.869,27.769,23.698,23.968,25.319,21.53,20.625,20.138,18.396,20.743,18.353,18.243,14.277,16.022,20.212,17.461,15.632,9.8274,10.136,11.235
25.957,23.735,26.051,25.04,23.83,20.382,22.765,27.328,28.15,30.549,30.316,27.487,31.707,28.617,28.776,30.628,32.902,32.218,32.044,32.986,32.097,32.097,29.113,25.384,26.999,25.423,30.012,29.279,34.506,35.931,36.1,37.053,36.935,40.024,41.1,40.576,43.741,41.878,37.669,38.55,39.534,43.096,43.893,44.815,46.405,42.269,43.958,45.404,43.07,44.291,46.261,44.342,40.283,40.893,41.586,36.908,38.583,39.293,43,43.098,40.56,36.594,40.896,41.305,36.132,38.38,35.914,34.759,35.386,31.164,32.562,30.969,31.898,30.599,30.151,31.699,27.872,27.805,26.904,27.016,27.822,26.712,28.612,24.542,24.812,26.163,22.373,21.468,20.981,19.24,21.587,19.197,19.086,15.121,16.866,21.056,18.305,16.475,10.671,10.979,12.079
24.943,22.72,25.036,24.025,22.816,19.367,21.75,26.313,25.889,24.092,21.766,20.571,22.659,22.872,23.885,30.249,32.523,31.839,31.664,32.606,31.717,31.717,28.734,25.005,26.619,25.044,29.633,28.899,34.127,35.552,35.72,36.674,36.555,39.644,40.721,40.197,43.362,41.498,37.29,38.171,39.155,42.717,43.514,44.435,46.026,41.89,43.579,45.024,42.691,43.911,45.882,43.963,39.904,40.513,41.207,36.528,38.204,38.913,42.621,42.718,40.18,36.215,40.516,40.926,35.752,38,35.534,34.38,35.007,30.784,32.182,30.59,31.519,30.22,29.772,31.32,27.493,27.426,26.525,26.636,27.443,26.333,28.233,24.162,24.432,25.783,21.994,21.089,20.602,18.86,21.207,18.817,18.707,14.741,16.486,20.677,17.925,16.096,10.292,10.6,11.699
26.972,30.166,28.704,28.999,29.983,27.355,29.017,28.695,30.059,32.458,32.225,29.396,33.617,30.526,30.685,32.537,34.811,34.127,33.953,34.895,34.006,34.006,31.022,27.293,28.908,27.332,31.921,31.188,36.415,37.841,38.009,38.962,38.844,41.933,43.009,42.485,45.65,43.787,39.578,40.46,41.443,45.005,45.802,46.724,48.314,44.178,45.867,47.313,44.979,46.2,48.17,46.251,42.192,42.802,43.495,38.817,40.492,41.202,44.909,45.007,42.469,38.503,42.805,43.215,38.041,40.289,37.823,36.668,37.295,33.073,34.471,32.878,33.807,32.508,32.06,33.608,29.781,29.714,28.813,28.925,29.731,28.621,30.521,26.451,26.721,28.072,24.282,23.377,22.89,21.149,23.496,21.106,20.995,17.03,18.775,22.965,20.214,18.384,12.58,12.888,13.988
23.674,21.452,23.767,22.757,21.547,18.099,20.481,25.045,24.621,22.824,20.498,19.303,21.39,21.604,22.617,24.091,19.685,19.536,18.941,24.497,22.757,20.691,24.247,21.435,18.993,22.199,23.908,25.438,24.817,17.498,20.383,20.751,21.165,23.417,20.864,20.53,21.799,20.696,22.098,24.244,23.714,19.394,19.787,20.948,22.519,22.915,23.468,19.682,19.605,21.423,21.953,22.537,22.962,23.041,22.843,18.652,20.432,22.537,25.839,22.359,23.785,18.296,20.936,22.638,22.354,23.177,21.28,19.595,24.078,18.421,24.488,24.335,22.218,19.219,19.232,22.113,21.301,22.013,23.177,19.034,17.441,22.36,27.122,20.818,21.401,21.639,17.286,19.434,23.109,22.374,23.829,23.122,23.057,17.212,23.816,25.102,23.622,23.986,22.36,17.937,20.488
25.704,23.481,25.797,24.786,23.577,20.128,22.511,27.074,27.896,30.295,30.063,27.234,31.454,28.363,28.522,30.375,32.649,31.965,31.79,32.732,31.843,31.843,28.859,25.13,26.745,25.169,29.759,29.025,34.253,35.678,35.846,36.799,36.681,39.77,40.846,40.322,43.487,41.624,37.416,38.297,39.281,42.843,43.64,44.561,46.152,42.016,43.704,45.15,42.817,44.037,46.008,44.088,40.03,40.639,41.333,36.654,38.329,39.039,42.746,42.844,40.306,36.34,40.642,41.052,35.878,38.126,35.66,34.505,35.132,30.91,32.308,30.716,31.644,30.345,29.897,31.446,27.618,27.552,26.65,26.762,27.568,26.458,28.359,24.288,24.558,25.909,22.119,21.214,20.728,18.986,21.333,18.943,18.833,14.867,16.612,20.802,18.051,16.221,10.417,10.725,11.825
24.689,22.467,24.782,23.771,22.562,19.113,21.496,26.06,25.635,23.839,21.513,20.318,22.405,22.618,23.631,25.106,20.699,20.551,19.956,25.512,23.772,21.706,25.261,22.449,20.008,23.214,24.923,26.453,34.424,35.849,36.017,36.971,36.852,39.941,41.017,40.493,43.659,41.795,37.587,38.468,39.452,43.014,43.811,44.732,46.323,42.187,43.876,45.321,42.988,44.208,46.179,44.26,40.201,40.81,41.504,36.825,38.501,39.21,42.918,43.015,40.477,36.512,40.813,41.223,36.049,38.297,35.831,34.677,35.304,31.081,32.479,30.887,31.815,30.517,30.069,31.617,27.79,27.723,26.822,26.933,27.739,26.63,28.53,24.459,24.729,26.08,22.291,21.386,20.899,19.157,21.504,19.114,19.004,15.038,16.783,20.974,18.222,16.393,10.588,10.897,11.996
26.718,29.912,28.45,28.746,29.729,27.102,28.763,28.441,29.805,32.204,31.972,29.143,33.363,30.272,30.432,32.284,34.558,33.874,33.699,34.641,33.752,33.752,30.768,27.04,28.654,27.078,31.668,30.934,36.162,37.587,37.755,38.709,38.59,41.679,42.755,42.231,45.396,43.533,39.325,40.206,41.19,44.752,45.549,46.47,48.061,43.925,45.614,47.059,44.726,45.946,47.917,45.997,41.939,42.548,43.242,38.563,40.238,40.948,44.655,44.753,42.215,38.249,42.551,42.961,37.787,40.035,37.569,36.414,37.041,32.819,34.217,32.625,33.553,32.254,31.806,33.355,29.527,29.461,28.559,28.671,29.477,28.367,30.268,26.197,26.467,27.818,24.028,23.123,22.637,20.895,23.242,20.852,20.742,16.776,18.521,22.711,19.96,18.13,12.326,12.634,13.734
